time,stage,Lot,runnum,recipe,recipe_step,ACTUALROTATIONANGLE,ACTUALSTEPDURATION,ETCHBEAMCURRENT,ETCHGASCHANNEL1READBACK,ETCHPBNGASREADBACK,ETCHSOURCEUSAGE,FIXTURETILTANGLE,FLOWCOOLFLOWRATE,FLOWCOOLPRESSURE,IONGAUGEPRESSURE,TTF_FlowCool Pressure Dropped Below Limit,fault_x,fault_labeling_x,TTF_Flowcool Pressure Too High Check Flowcool Pump,fault_y,fault_labeling_y,TTF_Flowcool leak,fault,fault_labeling
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218626,0,0,2591030,0,0,8222108,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218622,0,0,2591026,0,0,8222104,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218618,0,0,2591022,0,0,8222100,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218614,0,0,2591018,0,0,8222096,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218610,0,0,2591014,0,0,8222092,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218606,0,0,2591010,0,0,8222088,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218602,0,0,2591006,0,0,8222084,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218598,0,0,2591002,0,0,8222080,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218594,0,0,2590998,0,0,8222076,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218590,0,0,2590994,0,0,8222072,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218586,0,0,2590990,0,0,8222068,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218582,0,0,2590986,0,0,8222064,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218578,0,0,2590982,0,0,8222060,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218574,0,0,2590978,0,0,8222056,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218570,0,0,2590974,0,0,8222052,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218566,0,0,2590970,0,0,8222048,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218562,0,0,2590966,0,0,8222044,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218558,0,0,2590962,0,0,8222040,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218554,0,0,2590958,0,0,8222036,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218550,0,0,2590954,0,0,8222032,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218546,0,0,2590950,0,0,8222028,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218542,0,0,2590946,0,0,8222024,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218538,0,0,2590942,0,0,8222020,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218534,0,0,2590938,0,0,8222016,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218530,0,0,2590934,0,0,8222012,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218526,0,0,2590930,0,0,8222008,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218522,0,0,2590926,0,0,8222004,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218518,0,0,2590922,0,0,8222000,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218514,0,0,2590918,0,0,8221996,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218510,0,0,2590914,0,0,8221992,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218506,0,0,2590910,0,0,8221988,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218502,0,0,2590906,0,0,8221984,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218498,0,0,2590902,0,0,8221980,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218494,0,0,2590898,0,0,8221976,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218490,0,0,2590894,0,0,8221972,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218486,0,0,2590890,0,0,8221968,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218482,0,0,2590886,0,0,8221964,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218478,0,0,2590882,0,0,8221960,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218474,0,0,2590878,0,0,8221956,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218470,0,0,2590874,0,0,8221952,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218466,0,0,2590870,0,0,8221948,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218462,0,0,2590866,0,0,8221944,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218458,0,0,2590862,0,0,8221940,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218454,0,0,2590858,0,0,8221936,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218450,0,0,2590854,0,0,8221932,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218446,0,0,2590850,0,0,8221928,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218442,0,0,2590846,0,0,8221924,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218438,0,0,2590842,0,0,8221920,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218434,0,0,2590838,0,0,8221916,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218430,0,0,2590834,0,0,8221912,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218426,0,0,2590830,0,0,8221908,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218422,0,0,2590826,0,0,8221904,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218418,0,0,2590822,0,0,8221900,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218414,0,0,2590818,0,0,8221896,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218410,0,0,2590814,0,0,8221892,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218406,0,0,2590810,0,0,8221888,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218402,0,0,2590806,0,0,8221884,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218398,0,0,2590802,0,0,8221880,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218394,0,0,2590798,0,0,8221876,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218390,0,0,2590794,0,0,8221872,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218386,0,0,2590790,0,0,8221868,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218382,0,0,2590786,0,0,8221864,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218378,0,0,2590782,0,0,8221860,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218374,0,0,2590778,0,0,8221856,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218370,0,0,2590774,0,0,8221852,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218366,0,0,2590770,0,0,8221848,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218362,0,0,2590766,0,0,8221844,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218358,0,0,2590762,0,0,8221840,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218354,0,0,2590758,0,0,8221836,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218350,0,0,2590754,0,0,8221832,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218346,0,0,2590750,0,0,8221828,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218342,0,0,2590746,0,0,8221824,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218338,0,0,2590742,0,0,8221820,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218334,0,0,2590738,0,0,8221816,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218330,0,0,2590734,0,0,8221812,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218326,0,0,2590730,0,0,8221808,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218322,0,0,2590726,0,0,8221804,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218318,0,0,2590722,0,0,8221800,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218314,0,0,2590718,0,0,8221796,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218310,0,0,2590714,0,0,8221792,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218306,0,0,2590710,0,0,8221788,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218302,0,0,2590706,0,0,8221784,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218298,0,0,2590702,0,0,8221780,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218294,0,0,2590698,0,0,8221776,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218290,0,0,2590694,0,0,8221772,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218286,0,0,2590690,0,0,8221768,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218282,0,0,2590686,0,0,8221764,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218278,0,0,2590682,0,0,8221760,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218274,0,0,2590678,0,0,8221756,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218270,0,0,2590674,0,0,8221752,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218266,0,0,2590670,0,0,8221748,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218262,0,0,2590666,0,0,8221744,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218258,0,0,2590662,0,0,8221740,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218254,0,0,2590658,0,0,8221736,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218250,0,0,2590654,0,0,8221732,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218246,0,0,2590650,0,0,8221728,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218242,0,0,2590646,0,0,8221724,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218238,0,0,2590642,0,0,8221720,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218234,0,0,2590638,0,0,8221716,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218230,0,0,2590634,0,0,8221712,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218226,0,0,2590630,0,0,8221708,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218222,0,0,2590626,0,0,8221704,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218218,0,0,2590622,0,0,8221700,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218214,0,0,2590618,0,0,8221696,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218210,0,0,2590614,0,0,8221692,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218206,0,0,2590610,0,0,8221688,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218202,0,0,2590606,0,0,8221684,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218198,0,0,2590602,0,0,8221680,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218194,0,0,2590598,0,0,8221676,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218190,0,0,2590594,0,0,8221672,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218186,0,0,2590590,0,0,8221668,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218182,0,0,2590586,0,0,8221664,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218178,0,0,2590582,0,0,8221660,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218174,0,0,2590578,0,0,8221656,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218170,0,0,2590574,0,0,8221652,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218166,0,0,2590570,0,0,8221648,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218162,0,0,2590566,0,0,8221644,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218158,0,0,2590562,0,0,8221640,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218154,0,0,2590558,0,0,8221636,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218150,0,0,2590554,0,0,8221632,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218146,0,0,2590550,0,0,8221628,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218142,0,0,2590546,0,0,8221624,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218138,0,0,2590542,0,0,8221620,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218134,0,0,2590538,0,0,8221616,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218130,0,0,2590534,0,0,8221612,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218126,0,0,2590530,0,0,8221608,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218122,0,0,2590526,0,0,8221604,0,0
9838442,1,9162,10922650,66,3,-0.122446015,-0.672756467,-0.959083799,-0.055041892,0.356221919,-1.292238412,-0.200726709,0.574071503,0.263508534,0.001917499,8218118,0,0,2590522,0,0,8221600,0,0
